# generated-file guest addr	hook	patched at
# Re-apply after regenerating the port tree: tools/trace_patch.py
# and tools/indirect_patch.py for the ones they know, by hand at the
# generated label for the rest (HANDOVER.md section 3.1).
7100065250	g2s_trace_legal	0x7100065250
7100069310	g2s_trace_legal	0x7100069310
7100069590	g2s_trace_legal	0x7100069590
710006b640	g2s_trace_legal	0x710006b640
7100030e20	g2s_trace_legal	0x7100030e20
7100054130	g2s_trace_walk	0x7100054130
7100fadca0	g2s_trace_argdump	0x7100fadca0
7100ee39c0	g2s_trace_irnew	0x7100ee39c0
710003d0f0	g2s_trace_regname	0x710003d0f0
7100f10a30	g2s_trace_irtree	0x7100f10a30
7100f7b230	g2s_trace_argdump	0x7100f7b230
7100f7b3a0	g2s_trace_shadow	0x7100f7b3a0
7100f0bc10	g2s_trace_argdump	0x7100f0bc10
7100f13ff0	g2s_trace_blkrec	0x7100f15ab4
7100068fd0	g2s_trace_regs	0x71000690a0
7100068fd0	g2s_trace_regs	0x71000690a4
7100f0c4e0	g2s_trace_asgn	0x7100f0c4e0
7100f103d0	g2s_trace_regs	0x7100f103d0
7100f13ff0	g2s_trace_wstmt	0x7100f141e4
7100fa6d10	g2s_trace_irloop	0x7100fa6d88
7100f41ca0	g2s_trace_regs	0x7100f41d10
7100fd5a00	g2s_trace_cgif	0x7100fd5b18
7100f3aab0	g2s_trace_cgnew	0x7100f3aab0
7100ef7d50	g2s_trace_regs	0x7100ef7e9c
7100ef7d50	g2s_trace_regs	0x7100ef8f84
7100eef660	g2s_trace_cgtree	0x7100eefad8
7100eef660	g2s_trace_cgtree	0x7100eefadc
7100eef660	g2s_trace_cgtree	0x7100eefaf4
7100eef660	g2s_trace_cgtree	0x7100eefb0c
7100eef660	g2s_trace_cgtree	0x7100eefb18
7100eef660	g2s_trace_cgtree	0x7100eefb28
7100eef660	g2s_trace_cgtree	0x7100eefb38
7100eef660	g2s_trace_cgtree	0x7100eefb48
7100eef660	g2s_trace_cgtree	0x7100eefb9c
7100fd5a00	g2s_trace_cgif	0x7100fd5b90
7100f3e120	g2s_trace	0x7100f3e120
7100fa6ca0	g2s_trace	0x7100fa6ca0
7100f15e20	g2s_trace	0x7100f15e20
710001e650	g2s_trace	0x710001e650
7100ef1630	g2s_trace	0x7100ef1630
710004a2e0	g2s_trace_entries	0x710004a3a4
710004b930	g2s_trace_pick1	0x710004b930
